CommitHash,Author,Date,Message,File,Insertions,Deletions
07a14b0,MadhavArora1213,2025-12-03,"update","backend/import_powerlist_nominations.py",31,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/populate_powerlist_nominations.js",1226,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/populate_powerlist_nominations.py",1076,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/populate_powerlist_nominations_final.js",376,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/populate_powerlist_nominations_with_images.js",270,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/populate_powerlist_nominations_with_s3.js",325,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/populate_powerlist_simple.js",98,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/requirements_populate.txt",4,0
07a14b0,MadhavArora1213,2025-12-03,"update","backend/uploads/powerlist-nominations/logos/logo_economy_middle_east_1764751829807.svg+xml",1,0
8499ea7,MadhavArora1213,2025-12-03,"UPDATE","frontend/src/pages/PowerlistPage.jsx",234,145
590e8c4,MadhavArora1213,2025-12-03,"update the ui","frontend/src/pages/PowerlistPage.jsx",77,80
58afd4e,MadhavArora1213,2025-12-03,"correct","backend/src/controllers/powerlistNominationController.js",60,0
58afd4e,MadhavArora1213,2025-12-03,"correct","backend/src/routes/powerlistNominations.js",3,0
60b0ff5,MadhavArora1213,2025-12-03,"correct ui","frontend/src/pages/PowerlistDetailPage.jsx",186,213
60b0ff5,MadhavArora1213,2025-12-03,"correct ui","frontend/src/pages/PowerlistPage.jsx",235,159
fc63edd,MadhavArora1213,2025-12-03,"added","backend/src/controllers/powerlistNominationController.js",85,27
fc63edd,MadhavArora1213,2025-12-03,"added","frontend/src/components/admin/PowerlistManagement.jsx",2,45
5cfcb9b,MadhavArora1213,2025-12-03,"correct","frontend/src/components/admin/PowerlistManagement.jsx",51,4
e25b535,MadhavArora1213,2025-12-03,"correct","frontend/src/components/admin/PowerlistManagement.jsx",500,637
a71cae2,MadhavArora1213,2025-12-03,"correct","frontend/src/pages/PowerlistManagement.jsx",232,13
f6cdc48,MadhavArora1213,2025-12-03,"correct","frontend/src/pages/PowerlistManagement.jsx",11,167
73e89db,MadhavArora1213,2025-12-03,"correct","backend/server.js",4,0
73e89db,MadhavArora1213,2025-12-03,"correct","backend/src/routes/adminPowerlistManagement.js",93,0
73e89db,MadhavArora1213,2025-12-03,"correct","frontend/src/App.jsx",10,0
73e89db,MadhavArora1213,2025-12-03,"correct","frontend/src/components/common/Icon.jsx",24,0
73e89db,MadhavArora1213,2025-12-03,"correct","frontend/src/context/AdminAuthContext.jsx",38,3
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/AboutSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/AwardsSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/EventsSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/PaparazziSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/PowerListSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/PublicationsSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/RadioSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/RealEstateSimplified.jsx",5,5
b1d12bf,MadhavArora1213,2025-12-03,"home page updated","frontend/src/components/common/ThemeSimplified.jsx",5,5
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","backend/database/migrations/053_create_powerlist_nominations_table.sql",37,0
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","backend/database/migrations/054_add_submitted_by_to_powerlist_nominations.sql",5,0
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","backend/server.js",2,0
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","backend/src/controllers/powerlistNominationController.js",432,0
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","backend/src/models/PowerlistNomination.js",313,0
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","backend/src/routes/powerlistNominations.js",60,0
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","frontend/src/components/admin/Sidebar.jsx",45,6
8a093a2,MadhavArora1213,2025-12-03,"correct powerlist","frontend/src/pages/PowerlistManagement.jsx",1472,0
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/AboutSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/AwardsSimplified.jsx",3,3
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/EventsSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/PaparazziSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/PowerListSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/PublicationsSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/RadioSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/RealEstateSimplified.jsx",2,2
f9d7c9f,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/ThemeSimplified.jsx",2,2
9ce1e96,MadhavArora1213,2025-12-02,"faq updated","frontend/src/pages/FAQ.jsx",15,0
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/AwardsSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/EventsSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/PaparazziSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/PowerListSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/PublicationsSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/RadioSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/RealEstateSimplified.jsx",1,5
436b662,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/ThemeSimplified.jsx",1,5
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/AwardsSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/EventsSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/PaparazziSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/PowerListSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/PublicationsSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/RadioSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/RealEstateSimplified.jsx",14,10
f2e06a1,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/ThemeSimplified.jsx",14,10
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/AboutSimplified.jsx",21,10
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/AwardsSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/EventsSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/PaparazziSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/PowerListSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/PublicationsSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/RadioSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/RealEstateSimplified.jsx",20,9
c5bb76b,MadhavArora1213,2025-12-02,"update all pages","frontend/src/components/common/ThemeSimplified.jsx",20,9
19ceb8f,MadhavArora1213,2025-12-02,"app.jsx correct","frontend/src/App.jsx",2,14
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/App.jsx",14,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/AboutSimplified.jsx",54,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/AwardsSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/EventsSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/PaparazziSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/PowerListSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/PublicationsSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/RadioSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/RealEstateSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/components/common/ThemeSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/pages/EventsSimplified.jsx",53,0
729c4a1,MadhavArora1213,2025-12-02,"update the home page","frontend/src/pages/Home.jsx",30,6
13c721e,MadhavArora1213,2025-12-02,"correct about.jsx","frontend/src/components/common/About.jsx",2,2
978d834,MadhavArora1213,2025-12-02,"updateall home pge section","frontend/src/components/common/About.jsx",4,2
978d834,MadhavArora1213,2025-12-02,"updateall home pge section","frontend/src/components/common/Awards.jsx",1,4
978d834,MadhavArora1213,2025-12-02,"updateall home pge section","frontend/src/components/common/PowerList.jsx",1,4
978d834,MadhavArora1213,2025-12-02,"updateall home pge section","frontend/src/pages/Home.jsx",1,1
269cdde,MadhavArora1213,2025-12-02,"correct slider","frontend/src/pages/Home.jsx",1,16
f247805,MadhavArora1213,2025-12-02,"feature slider","frontend/src/components/common/FeatureSlider.jsx",1,2
f594494,MadhavArora1213,2025-12-02,"update","frontend/src/components/common/FeatureSlider.jsx",2,15
2419359,MadhavArora1213,2025-12-02,"correct","frontend/src/components/common/UserHeader.jsx",7,7
29a1bf3,MadhavArora1213,2025-12-02,"popup update","frontend/src/components/common/UserHeader.jsx",2,2
aa0b245,MadhavArora1213,2025-12-02,"corect","frontend/src/components/common/About.jsx",38,38
aa0b245,MadhavArora1213,2025-12-02,"corect","frontend/src/components/common/UserHeader.jsx",32,36
e849810,MadhavArora1213,2025-12-02,"correct popup","frontend/src/components/common/UserHeader.jsx",70,54
46516fa,MadhavArora1213,2025-12-02,"correct popup","frontend/src/components/common/UserHeader.jsx",1,1
74239fd,MadhavArora1213,2025-12-02,"popup update","frontend/src/components/common/UserHeader.jsx",3,2
0d3e181,MadhavArora1213,2025-12-02,"chnageline","frontend/src/pages/PublicationsPage.jsx",2,1
8084604,MadhavArora1213,2025-12-02,"done","frontend/src/App.jsx",0,4
8084604,MadhavArora1213,2025-12-02,"done","frontend/src/components/common/UserHeader.jsx",141,31
8084604,MadhavArora1213,2025-12-02,"done","frontend/src/pages/ArticleDetailPage.jsx",0,867
8084604,MadhavArora1213,2025-12-02,"done","frontend/src/pages/ArticlesPage.jsx",0,1090
ee656df,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/Paparazzi.jsx",1,5
ee656df,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/PodcastersList.jsx",1,1
ee656df,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/PressPacksPage.jsx",1,1
ee656df,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/RealEstateList.jsx",1,1
ee656df,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/ThemesPage.jsx",1,1
5f02f38,MadhavArora1213,2025-12-02,"make better","frontend/src/pages/ArticlesPage.jsx",1,1
5f02f38,MadhavArora1213,2025-12-02,"make better","frontend/src/pages/Paparazzi.jsx",1,1
5f02f38,MadhavArora1213,2025-12-02,"make better","frontend/src/pages/PowerlistPage.jsx",1,1
314d891,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/PublicationsPage.jsx",1,1
314d891,MadhavArora1213,2025-12-02,"correct","frontend/src/pages/Radio.jsx",1,1
cf1e88c,MadhavArora1213,2025-12-02,"home updated","frontend/src/pages/Home.jsx",1,1
c129610,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PublicationsPage.jsx",1,1
2c29ad5,MadhavArora1213,2025-12-01,"correct","frontend/src/components/admin/GroupManagement.jsx",160,85
39a5643,MadhavArora1213,2025-12-01,"correct","backend/populate_publications_data.js",874,0
39a5643,MadhavArora1213,2025-12-01,"correct","frontend/src/components/admin/GroupManagement.jsx",13,10
6fd5b20,MadhavArora1213,2025-12-01,"radio.jsx update","frontend/src/pages/Radio.jsx",4,4
e532926,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/Radio.jsx",6,2
480a6ad,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/Radio.jsx",3,0
eeb1467,MadhavArora1213,2025-12-01,"correct","backend/src/controllers/radioController.js",8,5
414f5a8,MadhavArora1213,2025-12-01,"correct","backend/populate_radio_data.js",627,0
414f5a8,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/Radio.jsx",86,2
aea17e1,MadhavArora1213,2025-12-01,"correct agency","backend/database/migrations/052_add_new_agency_fields.sql",18,0
aea17e1,MadhavArora1213,2025-12-01,"correct agency","backend/src/controllers/agencyController.js",4,2
aea17e1,MadhavArora1213,2025-12-01,"correct agency","backend/src/models/Agency.js",34,3
aea17e1,MadhavArora1213,2025-12-01,"correct agency","frontend/src/components/admin/AgencyManagement.jsx",6,1
aea17e1,MadhavArora1213,2025-12-01,"correct agency","frontend/src/components/user/AgencyRegistrationForm.jsx",481,25
0dd52ee,MadhavArora1213,2025-12-01,"correct","frontend/src/components/common/Icon.jsx",12,1
0dd52ee,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/ArticleSubmissionPage.jsx",6,18
88fb97e,MadhavArora1213,2025-12-01,"correct","backend/database/migrations/051_add_document_to_article_submissions.sql",7,0
88fb97e,MadhavArora1213,2025-12-01,"correct","backend/src/controllers/articleSubmissionController.js",197,8
88fb97e,MadhavArora1213,2025-12-01,"correct","backend/src/models/ArticleSubmission.js",6,3
88fb97e,MadhavArora1213,2025-12-01,"correct","backend/src/routes/adminArticleSubmissions.js",28,18
88fb97e,MadhavArora1213,2025-12-01,"correct","backend/src/routes/articleSubmissions.js",12,4
88fb97e,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/ArticleSubmissionPage.jsx",54,28
27648cf,MadhavArora1213,2025-12-01,"update articles page","frontend/src/pages/ArticleSubmissionPage.jsx",60,9
84971e4,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/OrdersDeliveredPage.jsx",6,6
eff6667,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/OrdersDeliveredPage.jsx",30,30
eff6667,MadhavArora1213,2025-12-01,"correct","scrape_articles.py",141,7
eff6667,MadhavArora1213,2025-12-01,"correct","scraped_articles.json",30,30
4bbd4b6,MadhavArora1213,2025-12-01,"corrrect order page","frontend/src/pages/OrdersDeliveredPage.jsx",82,154
4bbd4b6,MadhavArora1213,2025-12-01,"corrrect order page","scrape_articles.py",262,0
4bbd4b6,MadhavArora1213,2025-12-01,"corrrect order page","scraped_articles.json",104,0
b28dfdd,MadhavArora1213,2025-12-01,"corrected","frontend/src/pages/OrdersDeliveredPage.jsx",54,54
f8bf76b,MadhavArora1213,2025-12-01,"add orders delivered psge","frontend/src/App.jsx",2,0
f8bf76b,MadhavArora1213,2025-12-01,"add orders delivered psge","frontend/src/components/admin/Sidebar.jsx",0,12
f8bf76b,MadhavArora1213,2025-12-01,"add orders delivered psge","frontend/src/components/common/UserHeader.jsx",6,0
f8bf76b,MadhavArora1213,2025-12-01,"add orders delivered psge","frontend/src/pages/OrdersDeliveredPage.jsx",654,0
9ece135,MadhavArora1213,2025-12-01,"update","frontend/src/components/common/UserHeader.jsx",1,12
acc2f97,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/HowToGuides.jsx",5,5
2dfe76f,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/HowToGuides.jsx",112,129
2d4e110,MadhavArora1213,2025-12-01,"how to guide","frontend/src/pages/HowToGuides.jsx",485,922
74d15cc,MadhavArora1213,2025-12-01,"download","frontend/src/pages/DownloadCenter.jsx",49,574
e743161,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/BlogListingPage.jsx",78,30
e743161,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/HowToGuides.jsx",86,25
e743161,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/MediaPartnerships.jsx",297,110
d57f780,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/HowToGuides.jsx",6,7
53a37c3,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PodcastersList.jsx",297,340
53a37c3,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PressPacksPage.jsx",1,1
268b737,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PressPacksPage.jsx",1,1
5c92516,MadhavArora1213,2025-12-01,"app","frontend/src/App.jsx",11,0
39da0b8,MadhavArora1213,2025-12-01,"correct","frontend/src/components/admin/PressPackOrderManagement.jsx",26,42
21f494f,MadhavArora1213,2025-12-01,"presss pack","frontend/src/pages/PressPackDetailPage.jsx",23,72
21f494f,MadhavArora1213,2025-12-01,"presss pack","frontend/src/pages/PressPacksPage.jsx",1,1
6c61d99,MadhavArora1213,2025-12-01,"fdgh","frontend/src/pages/PressPacksPage.jsx",1,1
6e22104,MadhavArora1213,2025-12-01,"correct","frontend/src/components/admin/PressPackOrderManagement.jsx",1,1
9631b13,MadhavArora1213,2025-12-01,"updated","backend/database/migrations/050_create_press_pack_orders_table.sql",44,0
9631b13,MadhavArora1213,2025-12-01,"updated","backend/server.js",2,0
9631b13,MadhavArora1213,2025-12-01,"updated","backend/src/controllers/pressPackOrderController.js",555,0
9631b13,MadhavArora1213,2025-12-01,"updated","backend/src/models/PressPackOrder.js",187,0
9631b13,MadhavArora1213,2025-12-01,"updated","backend/src/routes/pressPackOrders.js",31,0
9631b13,MadhavArora1213,2025-12-01,"updated","frontend/src/components/admin/PressPackOrderManagement.jsx",837,0
9631b13,MadhavArora1213,2025-12-01,"updated","frontend/src/components/admin/Sidebar.jsx",13,0
9631b13,MadhavArora1213,2025-12-01,"updated","frontend/src/pages/PressPackDetailPage.jsx",329,11
9631b13,MadhavArora1213,2025-12-01,"updated","frontend/src/pages/PressPacksPage.jsx",660,243
d732dd0,MadhavArora1213,2025-12-01,"radio","frontend/src/pages/RadioDetails.jsx",70,20
a21aecc,MadhavArora1213,2025-12-01,"radio","frontend/src/pages/Radio.jsx",44,155
64e6011,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/ThemesPage.jsx",1,1
725b752,MadhavArora1213,2025-12-01,"event page","frontend/src/pages/EventsPage.jsx",2,2
c3054b4,MadhavArora1213,2025-12-01,"correct themepage","backend/database/migrations/049_create_theme_orders_table.sql",1,1
c3054b4,MadhavArora1213,2025-12-01,"correct themepage","frontend/src/pages/ThemesPage.jsx",71,53
0ef4807,MadhavArora1213,2025-12-01,"correc","backend/src/controllers/themeOrderController.js",35,9
0ef4807,MadhavArora1213,2025-12-01,"correc","backend/src/models/ThemeOrder.js",26,13
0ef4807,MadhavArora1213,2025-12-01,"correc","backend/src/routes/themeOrders.js",4,4
0ef4807,MadhavArora1213,2025-12-01,"correc","frontend/src/pages/ThemeDetailPage.jsx",38,5
a19d87c,MadhavArora1213,2025-12-01,"correct","backend/src/routes/themeOrders.js",1,1
a19d87c,MadhavArora1213,2025-12-01,"correct","frontend/src/main.jsx",21,0
a19d87c,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/ThemeDetailPage.jsx",11,224
e69d963,MadhavArora1213,2025-12-01,"theme","backend/src/routes/themeOrders.js",4,5
b252d3c,MadhavArora1213,2025-12-01,"theme","backend/src/models/ThemeOrder.js",1,1
5e126de,MadhavArora1213,2025-12-01,"correct theme page","backend/database/migrations/049_create_theme_orders_table.sql",34,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","backend/server.js",2,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","backend/src/controllers/themeOrderController.js",198,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","backend/src/models/ThemeOrder.js",98,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","backend/src/routes/themeOrders.js",17,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","frontend/src/App.jsx",11,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","frontend/src/components/admin/Sidebar.jsx",13,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","frontend/src/components/admin/ThemeOrderManagement.jsx",799,0
5e126de,MadhavArora1213,2025-12-01,"correct theme page","frontend/src/pages/ThemeDetailPage.jsx",349,5
5e126de,MadhavArora1213,2025-12-01,"correct theme page","frontend/src/pages/ThemesPage.jsx",542,170
551bcad,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/RealEstateList.jsx",1,1
bddd650,MadhavArora1213,2025-12-01,"real esyate","frontend/src/pages/RealEstateList.jsx",802,251
d04353f,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PowerlistPage.jsx",531,257
736b79d,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PodcastersList.jsx",180,55
70c7375,MadhavArora1213,2025-12-01,"podcasters","frontend/src/pages/PodcastersList.jsx",50,18
c7aa426,MadhavArora1213,2025-12-01,"update","backend/src/controllers/paparazziOrderController.js",138,29
c7aa426,MadhavArora1213,2025-12-01,"update","frontend/src/pages/PowerlistPage.jsx",101,13
6cd93f6,MadhavArora1213,2025-12-01,"correct code","backend/src/controllers/paparazziOrderController.js",101,11
6cd93f6,MadhavArora1213,2025-12-01,"correct code","frontend/src/components/admin/PaparazziOrderManagement.jsx",48,5
65ba59b,MadhavArora1213,2025-12-01,"correct","backend/src/controllers/paparazziOrderController.js",5,9
65ba59b,MadhavArora1213,2025-12-01,"correct","backend/src/models/PaparazziOrder.js",37,46
48f93e5,MadhavArora1213,2025-12-01,"sidebar","frontend/src/components/admin/Sidebar.jsx",0,24
f6567d9,MadhavArora1213,2025-12-01,"correcct","backend/src/controllers/paparazziOrderController.js",15,4
f6567d9,MadhavArora1213,2025-12-01,"correcct","backend/src/models/PaparazziOrder.js",57,20
f6567d9,MadhavArora1213,2025-12-01,"correcct","frontend/src/components/admin/PaparazziOrderManagement.jsx",504,193
ec1ebe4,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PowerlistPage.jsx",7,1
08bd545,MadhavArora1213,2025-12-01,"correct","backend/database/migrations/048_create_paparazzi_orders_table.sql",27,12
08bd545,MadhavArora1213,2025-12-01,"correct","frontend/src/components/admin/Sidebar.jsx",37,0
08bd545,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PowerlistPage.jsx",15,5
7495683,MadhavArora1213,2025-12-01,"correct","frontend/src/pages/PowerlistPage.jsx",191,636
1f6f5c1,MadhavArora1213,2025-12-01,"correct orders","backend/database/migrations/046_create_orders_table.sql",11,5
1f6f5c1,MadhavArora1213,2025-12-01,"correct orders","backend/database/migrations/047_alter_orders_table_add_paparazzi_support.sql",21,0
1f6f5c1,MadhavArora1213,2025-12-01,"correct orders","frontend/src/components/admin/OrderManagement.jsx",14,5
1f6f5c1,MadhavArora1213,2025-12-01,"correct orders","frontend/src/components/admin/PowerlistManagement.jsx",23,52
1f6f5c1,MadhavArora1213,2025-12-01,"correct orders","frontend/src/pages/PaparazziDetailPage.jsx",11,53
1f6f5c1,MadhavArora1213,2025-12-01,"correct orders","frontend/src/pages/PublicationDetailPage.jsx",11,53
63bc160,MadhavArora1213,2025-11-30,"correct","frontend/src/App.jsx",3,3
63bc160,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/ArticlesPage.jsx",71,67
63bc160,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/PublicationsPage.jsx",75,71
c600b49,MadhavArora1213,2025-11-30,"correct","backend/database/migrations/046_create_orders_table.sql",1,1
c600b49,MadhavArora1213,2025-11-30,"correct","backend/database/migrations/048_create_paparazzi_orders_table.sql",29,0
c600b49,MadhavArora1213,2025-11-30,"correct","backend/server.js",2,0
c600b49,MadhavArora1213,2025-11-30,"correct","backend/src/controllers/paparazziOrderController.js",348,0
c600b49,MadhavArora1213,2025-11-30,"correct","backend/src/models/PaparazziOrder.js",124,0
c600b49,MadhavArora1213,2025-11-30,"correct","backend/src/routes/paparazziOrders.js",31,0
c600b49,MadhavArora1213,2025-11-30,"correct","frontend/src/App.jsx",11,0
c600b49,MadhavArora1213,2025-11-30,"correct","frontend/src/components/admin/PaparazziOrderManagement.jsx",483,0
c600b49,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/PaparazziDetailPage.jsx",53,10
c600b49,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/PublicationDetailPage.jsx",39,11
c600b49,MadhavArora1213,2025-11-30,"correct","test-powerlist-orders.js",30,0
92be03b,MadhavArora1213,2025-11-30,"correct","backend/database/migrations/047_create_powerlists_table.sql",62,0
92be03b,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/Paparazzi.jsx",63,59
92be03b,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/PowerlistPage.jsx",60,56
92be03b,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/Radio.jsx",46,42
2058cf2,MadhavArora1213,2025-11-30,"correct","backend/services/emailService.js",79,0
2058cf2,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/Paparazzi.jsx",175,46
2058cf2,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/PaparazziDetailPage.jsx",0,14
2058cf2,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/Radio.jsx",156,38
d4c28d2,MadhavArora1213,2025-11-30,"powerlist","frontend/src/pages/PowerlistPage.jsx",49,109
f55761d,MadhavArora1213,2025-11-30,"code updated","backend/database/migrations/047_add_paparazzi_support_to_orders.sql",15,0
f55761d,MadhavArora1213,2025-11-30,"code updated","backend/src/controllers/orderController.js",38,12
f55761d,MadhavArora1213,2025-11-30,"code updated","backend/src/models/Order.js",40,5
f55761d,MadhavArora1213,2025-11-30,"code updated","frontend/src/pages/Paparazzi.jsx",282,113
f55761d,MadhavArora1213,2025-11-30,"code updated","frontend/src/pages/PaparazziDetailPage.jsx",11,39
f55761d,MadhavArora1213,2025-11-30,"code updated","frontend/src/pages/PowerlistPage.jsx",659,232
f55761d,MadhavArora1213,2025-11-30,"code updated","frontend/src/pages/Radio.jsx",255,91
e501fd1,MadhavArora1213,2025-11-30,"update","frontend/src/pages/ArticlesPage.jsx",539,332
e501fd1,MadhavArora1213,2025-11-30,"update","frontend/src/pages/AwardsPage.jsx",196,71
e501fd1,MadhavArora1213,2025-11-30,"update","frontend/src/pages/PodcastersList.jsx",57,4
19cc805,MadhavArora1213,2025-11-30,"update","frontend/src/pages/PublicationsPage.jsx",47,5
52496dc,MadhavArora1213,2025-11-30,"publication","frontend/src/pages/PublicationsPage.jsx",247,223
15ca5e0,MadhavArora1213,2025-11-30,"correct","frontend/src/pages/PublicationsPage.jsx",773,325
f0c22c7,MadhavArora1213,2025-11-30,"user header","frontend/src/components/common/UserHeader.jsx",1,1
edc3613,MadhavArora1213,2025-11-30,"faq update","frontend/src/pages/FAQ.jsx",0,15
